"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-CompGigante.nlogo"
"Vacunación-ComGigante"
"05/08/2022 23:38:55:795 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","num-nodos","[step]","tamaño-gigante"
"291","6","eigen","300","11","207"
"296","6","eigen","300","5","220"
"292","6","eigen","300","10","118"
"294","6","eigen","300","6","90"
"270","6","close","300","15","123"
"295","6","eigen","300","6","63"
"269","6","close","300","16","125"
"293","6","eigen","300","7","162"
"291","6","eigen","300","12","207"
"294","6","eigen","300","7","90"
"292","6","eigen","300","11","118"
"296","6","eigen","300","6","220"
"295","6","eigen","300","7","63"
"270","6","close","300","16","123"
"293","6","eigen","300","8","162"
"291","6","eigen","300","13","207"
"294","6","eigen","300","8","90"
"296","6","eigen","300","7","220"
"269","6","close","300","17","125"
"292","6","eigen","300","12","118"
"295","6","eigen","300","8","63"
"297","6","eigen","300","0","300"
"293","6","eigen","300","9","162"
"291","6","eigen","300","14","207"
"294","6","eigen","300","9","90"
"270","6","close","300","17","123"
"298","6","eigen","300","0","300"
"292","6","eigen","300","13","118"
"297","6","eigen","300","1","187"
"295","6","eigen","300","9","63"
"296","6","eigen","300","8","220"
"293","6","eigen","300","10","162"
"294","6","eigen","300","10","90"
"291","6","eigen","300","15","207"
"295","6","eigen","300","10","63"
"298","6","eigen","300","1","82"
"293","6","eigen","300","11","162"
"296","6","eigen","300","9","220"
"294","6","eigen","300","11","90"
"297","6","eigen","300","2","187"
"291","6","eigen","300","16","207"
"292","6","eigen","300","14","118"
"298","6","eigen","300","2","82"
"295","6","eigen","300","11","63"
"296","6","eigen","300","10","220"
"294","6","eigen","300","12","90"
"293","6","eigen","300","12","162"
"297","6","eigen","300","3","187"
"291","6","eigen","300","17","207"
"292","6","eigen","300","15","118"
"299","6","eigen","300","0","300"
"295","6","eigen","300","12","63"
"296","6","eigen","300","11","220"
"294","6","eigen","300","13","90"
"298","6","eigen","300","3","82"
"293","6","eigen","300","13","162"
"297","6","eigen","300","4","187"
"292","6","eigen","300","16","118"
"299","6","eigen","300","1","111"
"295","6","eigen","300","13","63"
"296","6","eigen","300","12","220"
"298","6","eigen","300","4","82"
"293","6","eigen","300","14","162"
"294","6","eigen","300","14","90"
"297","6","eigen","300","5","187"
"299","6","eigen","300","2","111"
"292","6","eigen","300","17","118"
"295","6","eigen","300","14","63"
"300","6","eigen","300","0","300"
"296","6","eigen","300","13","220"
"293","6","eigen","300","15","162"
"298","6","eigen","300","5","82"
"294","6","eigen","300","15","90"
"297","6","eigen","300","6","187"
"299","6","eigen","300","3","111"
"295","6","eigen","300","15","63"
"296","6","eigen","300","14","220"
"300","6","eigen","300","1","94"
"298","6","eigen","300","6","82"
"293","6","eigen","300","16","162"
"294","6","eigen","300","16","90"
"297","6","eigen","300","7","187"
"295","6","eigen","300","16","63"
"299","6","eigen","300","4","111"
"296","6","eigen","300","15","220"
"298","6","eigen","300","7","82"
"294","6","eigen","300","17","90"
"293","6","eigen","300","17","162"
"300","6","eigen","300","2","94"
"301","10","mayorgrado","100","0","100"
"301","10","mayorgrado","100","1","49"
"302","10","mayorgrado","100","0","100"
"301","10","mayorgrado","100","2","17"
"302","10","mayorgrado","100","1","45"
"302","10","mayorgrado","100","2","45"
"301","10","mayorgrado","100","3","7"
"302","10","mayorgrado","100","3","45"
"301","10","mayorgrado","100","4","7"
"302","10","mayorgrado","100","4","32"
"301","10","mayorgrado","100","5","7"
"302","10","mayorgrado","100","5","10"
"301","10","mayorgrado","100","6","7"
"302","10","mayorgrado","100","6","5"
"301","10","mayorgrado","100","7","5"
"301","10","mayorgrado","100","8","4"
"295","6","eigen","300","17","63"
"301","10","mayorgrado","100","9","4"
"302","10","mayorgrado","100","7","5"
"297","6","eigen","300","8","120"
"302","10","mayorgrado","100","8","5"
"303","10","mayorgrado","100","0","100"
"303","10","mayorgrado","100","1","41"
"302","10","mayorgrado","100","9","5"
"303","10","mayorgrado","100","2","20"
"299","6","eigen","300","5","111"
"304","10","mayorgrado","100","0","100"
"303","10","mayorgrado","100","3","20"
"303","10","mayorgrado","100","4","20"
"303","10","mayorgrado","100","5","20"
"305","10","mayorgrado","100","0","100"
"303","10","mayorgrado","100","6","20"
"304","10","mayorgrado","100","1","39"
"305","10","mayorgrado","100","1","38"
"303","10","mayorgrado","100","7","9"
"305","10","mayorgrado","100","2","28"
"304","10","mayorgrado","100","2","27"
"303","10","mayorgrado","100","8","9"
"296","6","eigen","300","16","220"
"305","10","mayorgrado","100","3","10"
"304","10","mayorgrado","100","3","27"
"303","10","mayorgrado","100","9","7"
"305","10","mayorgrado","100","4","10"
"304","10","mayorgrado","100","4","19"
"305","10","mayorgrado","100","5","10"
"304","10","mayorgrado","100","5","15"
"305","10","mayorgrado","100","6","10"
"305","10","mayorgrado","100","7","10"
"306","10","mayorgrado","100","0","100"
"304","10","mayorgrado","100","6","9"
"306","10","mayorgrado","100","1","65"
"304","10","mayorgrado","100","7","9"
"305","10","mayorgrado","100","8","7"
"306","10","mayorgrado","100","2","39"
"304","10","mayorgrado","100","8","9"
"305","10","mayorgrado","100","9","7"
"306","10","mayorgrado","100","3","26"
"304","10","mayorgrado","100","9","7"
"306","10","mayorgrado","100","4","26"
"307","10","mayorgrado","100","0","100"
"306","10","mayorgrado","100","5","9"
"307","10","mayorgrado","100","1","27"
"308","10","mayorgrado","100","0","100"
"306","10","mayorgrado","100","6","9"
"307","10","mayorgrado","100","2","16"
"308","10","mayorgrado","100","1","24"
"306","10","mayorgrado","100","7","8"
"307","10","mayorgrado","100","3","16"
"306","10","mayorgrado","100","8","8"
"308","10","mayorgrado","100","2","24"
"306","10","mayorgrado","100","9","8"
"307","10","mayorgrado","100","4","13"
"308","10","mayorgrado","100","3","24"
"307","10","mayorgrado","100","5","13"
"308","10","mayorgrado","100","4","11"
"307","10","mayorgrado","100","6","13"
"309","10","mayorgrado","100","0","100"
"308","10","mayorgrado","100","5","7"
"298","6","eigen","300","8","82"
"309","10","mayorgrado","100","1","46"
"308","10","mayorgrado","100","6","7"
"307","10","mayorgrado","100","7","10"
"309","10","mayorgrado","100","2","21"
"307","10","mayorgrado","100","8","10"
"308","10","mayorgrado","100","7","7"
"307","10","mayorgrado","100","9","10"
"308","10","mayorgrado","100","8","7"
"309","10","mayorgrado","100","3","7"
"308","10","mayorgrado","100","9","5"
"309","10","mayorgrado","100","4","7"
"310","10","mayorgrado","100","0","100"
"309","10","mayorgrado","100","5","6"
"310","10","mayorgrado","100","1","51"
"309","10","mayorgrado","100","6","6"
"310","10","mayorgrado","100","2","36"
"311","10","mayorgrado","200","0","200"
"309","10","mayorgrado","100","7","4"
"310","10","mayorgrado","100","3","36"
"309","10","mayorgrado","100","8","4"
"310","10","mayorgrado","100","4","27"
"311","10","mayorgrado","200","1","58"
"309","10","mayorgrado","100","9","3"
"310","10","mayorgrado","100","5","23"
"310","10","mayorgrado","100","6","23"
"311","10","mayorgrado","200","2","28"
"310","10","mayorgrado","100","7","10"
"310","10","mayorgrado","100","8","9"
"311","10","mayorgrado","200","3","17"
"310","10","mayorgrado","100","9","7"
"312","10","mayorgrado","200","0","200"
"311","10","mayorgrado","200","4","13"
"312","10","mayorgrado","200","1","81"
"311","10","mayorgrado","200","5","13"
"313","10","mayorgrado","200","0","200"
"312","10","mayorgrado","200","2","70"
"311","10","mayorgrado","200","6","12"
"299","6","eigen","300","6","111"
"312","10","mayorgrado","200","3","61"
"313","10","mayorgrado","200","1","39"
"311","10","mayorgrado","200","7","12"
"312","10","mayorgrado","200","4","61"
"313","10","mayorgrado","200","2","34"
"311","10","mayorgrado","200","8","10"
"312","10","mayorgrado","200","5","45"
"313","10","mayorgrado","200","3","24"
"311","10","mayorgrado","200","9","10"
"296","6","eigen","300","17","220"
"313","10","mayorgrado","200","4","24"
"311","10","mayorgrado","200","10","10"
"312","10","mayorgrado","200","6","45"
"313","10","mayorgrado","200","5","14"
"300","6","eigen","300","3","94"
"311","10","mayorgrado","200","11","10"
"312","10","mayorgrado","200","7","28"
"313","10","mayorgrado","200","6","13"
"312","10","mayorgrado","200","8","21"
"311","10","mayorgrado","200","12","7"
"313","10","mayorgrado","200","7","13"
"312","10","mayorgrado","200","9","17"
"311","10","mayorgrado","200","13","7"
"313","10","mayorgrado","200","8","11"
"312","10","mayorgrado","200","10","17"
"314","10","mayorgrado","200","0","200"
"311","10","mayorgrado","200","14","7"
"313","10","mayorgrado","200","9","11"
"312","10","mayorgrado","200","11","13"
"313","10","mayorgrado","200","10","11"
"311","10","mayorgrado","200","15","7"
"314","10","mayorgrado","200","1","76"
"312","10","mayorgrado","200","12","13"
"311","10","mayorgrado","200","16","6"
"313","10","mayorgrado","200","11","8"
"311","10","mayorgrado","200","17","6"
"312","10","mayorgrado","200","13","11"
"314","10","mayorgrado","200","2","37"
"312","10","mayorgrado","200","14","11"
"313","10","mayorgrado","200","12","7"
"313","10","mayorgrado","200","13","7"
"311","10","mayorgrado","200","18","6"
"297","6","eigen","300","9","120"
"313","10","mayorgrado","200","14","7"
"312","10","mayorgrado","200","15","8"
"314","10","mayorgrado","200","3","33"
"311","10","mayorgrado","200","19","5"
"312","10","mayorgrado","200","16","6"
"313","10","mayorgrado","200","15","7"
"312","10","mayorgrado","200","17","6"
"314","10","mayorgrado","200","4","22"
"312","10","mayorgrado","200","18","6"
"315","10","mayorgrado","200","0","200"
"312","10","mayorgrado","200","19","6"
"314","10","mayorgrado","200","5","22"
"315","10","mayorgrado","200","1","50"
"314","10","mayorgrado","200","6","22"
"315","10","mayorgrado","200","2","25"
"315","10","mayorgrado","200","3","25"
"314","10","mayorgrado","200","7","22"
"313","10","mayorgrado","200","16","7"
"299","6","eigen","300","7","111"
"315","10","mayorgrado","200","4","25"
"313","10","mayorgrado","200","17","7"
"314","10","mayorgrado","200","8","17"
"316","10","mayorgrado","200","0","200"
"315","10","mayorgrado","200","5","25"
"313","10","mayorgrado","200","18","4"
"316","10","mayorgrado","200","1","38"
"315","10","mayorgrado","200","6","19"
"313","10","mayorgrado","200","19","4"
"315","10","mayorgrado","200","7","12"
"314","10","mayorgrado","200","9","17"
"317","10","mayorgrado","200","0","200"
"315","10","mayorgrado","200","8","10"
"316","10","mayorgrado","200","2","38"
"314","10","mayorgrado","200","10","17"
"317","10","mayorgrado","200","1","51"
"315","10","mayorgrado","200","9","10"
"317","10","mayorgrado","200","2","49"
"316","10","mayorgrado","200","3","13"
"315","10","mayorgrado","200","10","9"
"298","6","eigen","300","9","82"
"314","10","mayorgrado","200","11","17"
"317","10","mayorgrado","200","3","28"
"300","6","eigen","300","4","94"
"316","10","mayorgrado","200","4","13"
"315","10","mayorgrado","200","11","9"
"314","10","mayorgrado","200","12","10"
